"Date","Price","Open","High","Low","Vol.","Change %"
"Oct 17, 2019","1,729.20","1,738.15","1,750.00","1,721.00","-","-0.54%"
"Oct 16, 2019","1,738.65","1,697.95","1,744.70","1,696.70","-","2.39%"
"Oct 15, 2019","1,698.00","1,676.85","1,705.55","1,676.70","-","1.26%"
"Oct 14, 2019","1,676.80","1,665.75","1,688.15","1,657.40","-","0.66%"
"Oct 13, 2019","1,665.75","1,672.50","1,672.50","1,665.15","-","-0.43%"
"Oct 11, 2019","1,673.00","1,671.75","1,679.50","1,655.80","-","0.06%"
"Oct 10, 2019","1,672.05","1,652.05","1,677.15","1,646.15","-","1.21%"
"Oct 09, 2019","1,652.00","1,652.15","1,667.10","1,631.15","-","-0.01%"
"Oct 08, 2019","1,652.10","1,638.85","1,653.40","1,606.45","-","0.81%"
"Oct 07, 2019","1,638.90","1,639.60","1,648.10","1,624.50","-","-0.04%"
"Oct 06, 2019","1,639.55","1,641.75","1,645.40","1,638.20","-","-0.08%"
"Oct 04, 2019","1,640.80","1,628.80","1,659.00","1,627.30","-","0.74%"
"Oct 03, 2019","1,628.80","1,662.90","1,667.30","1,618.30","-","-2.05%"
"Oct 02, 2019","1,662.90","1,632.60","1,672.10","1,613.00","-","1.89%"
"Oct 01, 2019","1,632.10","1,648.05","1,653.60","1,621.00","-","-0.94%"
"Sep 30, 2019","1,647.55","1,655.00","1,669.40","1,628.30","-","-0.49%"
"Sep 29, 2019","1,655.65","1,653.70","1,657.60","1,653.25","-","0.17%"
"Sep 27, 2019","1,652.90","1,638.25","1,662.85","1,620.00","-","0.89%"
"Sep 26, 2019","1,638.30","1,615.60","1,643.95","1,611.90","-","1.41%"
"Sep 25, 2019","1,615.60","1,647.00","1,648.60","1,602.30","-","-1.88%"
"Sep 24, 2019","1,646.50","1,633.45","1,647.75","1,624.60","-","0.80%"
"Sep 23, 2019","1,633.40","1,629.25","1,642.90","1,621.00","-","0.25%"
"Sep 22, 2019","1,629.30","1,620.10","1,630.40","1,616.10","-","0.60%"
"Sep 20, 2019","1,619.60","1,612.80","1,638.00","1,608.25","-","0.42%"
"Sep 19, 2019","1,612.85","1,577.50","1,617.30","1,574.65","-","2.23%"
"Sep 18, 2019","1,577.60","1,587.40","1,599.10","1,563.20","-","-0.61%"
"Sep 17, 2019","1,587.30","1,601.45","1,604.00","1,582.80","-","-0.89%"
"Sep 16, 2019","1,601.50","1,599.30","1,619.80","1,578.20","-","0.12%"
"Sep 15, 2019","1,599.55","1,601.25","1,608.05","1,595.00","-","-0.21%"
"Sep 13, 2019","1,602.95","1,609.30","1,613.10","1,588.00","-","-0.43%"
"Sep 12, 2019","1,609.95","1,568.60","1,616.50","1,565.60","-","2.61%"
"Sep 11, 2019","1,568.95","1,552.65","1,584.65","1,550.40","-","1.05%"
"Sep 10, 2019","1,552.60","1,538.70","1,556.90","1,530.40","-","0.90%"
"Sep 09, 2019","1,538.75","1,529.50","1,557.35","1,529.50","-","0.60%"
"Sep 08, 2019","1,529.55","1,535.90","1,535.90","1,518.60","-","-0.39%"
"Sep 06, 2019","1,535.50","1,556.90","1,556.95","1,513.65","-","-1.29%"
"Sep 05, 2019","1,555.60","1,553.25","1,564.00","1,536.00","-","0.17%"
"Sep 04, 2019","1,552.95","1,541.15","1,558.20","1,533.25","-","0.76%"
"Sep 03, 2019","1,541.20","1,531.50","1,544.20","1,514.00","-","0.63%"
"Sep 02, 2019","1,531.50","1,535.65","1,541.00","1,515.60","-","-0.26%"
"Sep 01, 2019","1,535.45","1,532.95","1,543.90","1,528.35","-","0.36%"
"Aug 30, 2019","1,530.00","1,471.70","1,543.20","1,468.20","-","3.96%"
"Aug 29, 2019","1,471.65","1,465.90","1,485.45","1,462.05","-","0.39%"
"Aug 28, 2019","1,465.90","1,477.35","1,479.40","1,454.45","-","-0.77%"
"Aug 27, 2019","1,477.30","1,471.50","1,482.75","1,469.30","-","0.34%"
"Aug 26, 2019","1,472.30","1,462.40","1,475.90","1,456.25","-","0.68%"
"Aug 25, 2019","1,462.40","1,460.50","1,463.00","1,450.00","-","0.65%"
"Aug 23, 2019","1,452.90","1,481.05","1,485.30","1,448.10","-","-1.96%"
"Aug 22, 2019","1,482.00","1,463.10","1,486.60","1,452.40","-","1.30%"
"Aug 21, 2019","1,463.05","1,480.45","1,488.50","1,457.50","-","-1.19%"
"Aug 20, 2019","1,480.60","1,473.70","1,490.55","1,469.80","-","0.47%"
"Aug 19, 2019","1,473.70","1,443.95","1,478.90","1,442.80","-","2.06%"
"Aug 18, 2019","1,443.90","1,443.25","1,446.35","1,438.60","-","0.19%"
"Aug 16, 2019","1,441.20","1,439.70","1,447.80","1,434.00","-","0.10%"
"Aug 15, 2019","1,439.75","1,421.50","1,443.25","1,414.10","-","1.41%"
"Aug 14, 2019","1,419.80","1,449.40","1,449.40","1,412.50","-","-2.04%"
"Aug 13, 2019","1,449.40","1,424.65","1,455.50","1,412.40","-","1.74%"
"Aug 12, 2019","1,424.60","1,416.10","1,434.50","1,411.10","-","0.60%"
"Aug 11, 2019","1,416.15","1,416.75","1,419.20","1,415.50","-","0.11%"
"Aug 09, 2019","1,414.60","1,415.40","1,430.20","1,414.60","-","-0.06%"
"Aug 08, 2019","1,415.40","1,416.00","1,429.50","1,406.35","-","-0.04%"
"Aug 07, 2019","1,416.00","1,430.35","1,442.60","1,392.10","-","-0.91%"
"Aug 06, 2019","1,429.00","1,420.45","1,443.50","1,417.50","-","0.58%"
"Aug 05, 2019","1,420.70","1,400.90","1,447.70","1,390.00","-","1.33%"
"Aug 04, 2019","1,402.00","1,403.20","1,405.55","1,399.70","-","-0.14%"
"Aug 02, 2019","1,403.90","1,433.00","1,443.60","1,378.60","-","-2.02%"
"Aug 01, 2019","1,432.80","1,519.45","1,520.20","1,409.70","-","-5.69%"
"Jul 31, 2019","1,519.30","1,519.35","1,538.60","1,514.80","-","-0.05%"
"Jul 30, 2019","1,520.00","1,554.20","1,554.40","1,505.40","-","-2.20%"
"Jul 29, 2019","1,554.20","1,530.05","1,558.65","1,515.50","-","1.58%"
"Jul 28, 2019","1,530.00","1,532.90","1,533.20","1,527.70","-","-0.02%"
"Jul 26, 2019","1,530.35","1,529.95","1,538.90","1,521.60","-","0.03%"
"Jul 25, 2019","1,529.95","1,540.90","1,544.70","1,525.75","-","-0.71%"
"Jul 24, 2019","1,540.85","1,522.20","1,543.70","1,518.05","-","1.22%"
"Jul 23, 2019","1,522.30","1,521.15","1,528.05","1,511.70","-","0.07%"
"Jul 22, 2019","1,521.25","1,506.90","1,530.90","1,495.30","-","0.97%"
"Jul 21, 2019","1,506.65","1,503.05","1,507.20","1,501.80","-","0.25%"
"Jul 19, 2019","1,502.95","1,520.80","1,534.00","1,495.95","-","-1.18%"
"Jul 18, 2019","1,520.85","1,532.45","1,547.70","1,505.80","-","-0.75%"
"Jul 17, 2019","1,532.40","1,520.60","1,547.10","1,513.80","-","0.78%"
"Jul 16, 2019","1,520.55","1,563.70","1,564.40","1,504.80","-","-2.78%"
"Jul 15, 2019","1,564.10","1,543.00","1,568.10","1,541.90","-","1.37%"
"Jul 14, 2019","1,543.00","1,538.00","1,543.55","1,536.75","-","0.13%"
"Jul 12, 2019","1,541.05","1,556.00","1,557.00","1,526.65","-","-0.93%"
"Jul 11, 2019","1,555.55","1,587.65","1,599.95","1,550.50","-","-2.02%"
"Jul 10, 2019","1,587.60","1,542.50","1,593.10","1,536.90","-","2.93%"
"Jul 09, 2019","1,542.45","1,553.05","1,555.40","1,534.20","-","-0.68%"
"Jul 08, 2019","1,553.00","1,562.05","1,569.50","1,552.20","-","-0.59%"
"Jul 07, 2019","1,562.25","1,562.15","1,564.50","1,559.50","-","-0.16%"
"Jul 05, 2019","1,564.70","1,557.10","1,571.10","1,548.80","-","0.49%"
"Jul 04, 2019","1,557.05","1,563.30","1,564.25","1,548.20","-","-0.40%"
"Jul 03, 2019","1,563.35","1,557.85","1,567.55","1,547.70","-","0.36%"
"Jul 02, 2019","1,557.80","1,539.30","1,559.20","1,535.55","-","1.21%"
"Jul 01, 2019","1,539.25","1,531.30","1,550.25","1,524.20","-","0.50%"
"Jun 30, 2019","1,531.55","1,527.55","1,538.00","1,522.30","-","0.28%"
"Jun 28, 2019","1,527.20","1,555.05","1,558.30","1,511.55","-","-1.74%"
"Jun 27, 2019","1,554.30","1,517.25","1,554.35","1,509.40","-","2.44%"
"Jun 26, 2019","1,517.30","1,515.70","1,533.80","1,512.30","-","0.11%"
"Jun 25, 2019","1,515.65","1,534.25","1,542.00","1,501.75","-","-1.19%"
"Jun 24, 2019","1,533.90","1,500.50","1,537.60","1,498.80","-","2.22%"
"Jun 23, 2019","1,500.65","1,493.65","1,500.65","1,491.40","-","0.39%"
"Jun 21, 2019","1,494.85","1,481.40","1,507.10","1,465.60","-","0.96%"
"Jun 20, 2019","1,480.65","1,496.40","1,524.95","1,462.00","-","-1.08%"
"Jun 19, 2019","1,496.80","1,475.10","1,497.10","1,475.05","-","1.47%"
"Jun 18, 2019","1,475.05","1,450.50","1,482.80","1,449.05","-","1.71%"
"Jun 17, 2019","1,450.25","1,454.95","1,461.00","1,438.30","-","-0.32%"
"Jun 16, 2019","1,454.90","1,460.45","1,463.70","1,453.00","-","-0.48%"
